"","address","lon","lat"
"3406","5784 BINGLE RD",-95.4884625,29.8499784
"3407","10150 ALMEDA GENOA RD STE A",-95.2346206,29.6269723
"3408","2302 STRAWBERRY RD",-95.1933658,29.6774437
"3409","9646 BEECHNUT ST",-95.5521455,29.6910954
"3410","11404 MARTIN LUTHER KING BLVD",-95.3316064,29.6283754
"3411","1110 N SAM HOUSTON PKWY W",-95.4331721,29.93846
"3412","5003 N MAIN ST",-94.9645153,29.7786125
"3413","203 E LITTLE YORK RD STE B",-95.3974114,29.8704999
"3414","13923 FM 2100 RD",-95.0636992,29.889502
"3415","7090 W OREM DR",-95.4943314,29.6274624
"3416","2824 SPEARS RD",-95.4637539,29.9651197
"3417","8650 C E KING PKWY",-95.2137818,29.849896
"3418","4901 GRIGGS RD",-95.3416459,29.6998276
"3419","5124 PERSHING ST",-95.3446086,29.6769425
"3420","7139 CHIMNEY ROCK RD",-95.4758768,29.7020951
"3421","4028A FM 1960 RD E",-95.2118368,29.9994486
"3422","10056 BAMMEL NORTH HOUSTON RD STE C",-95.4908489,29.9237115
"3423","15164 HIGHWAY 3",-95.1457113,29.5665585
"3424","2110 JAMES BOWIE DR",-94.9409964,29.7492827
"3425","2144 LITTLE YORK RD",-95.3521285,29.8705598
"3426","212 N BENDER AVE",-95.2673418,30.0000095
"3427","1020 CYPRESS CREEK PKWY STE 14",-95.4459356,30.0166172
"3428","10606 S WILCREST DR",-95.5695015,29.6667765
"3429","9211 WEST RD STE 141",-95.5529095,29.901479
"3430","7503 BOONE RD",-95.5748965,29.6966198
"3431","8484 WILCREST DR",-95.5700554,29.6856351
"3432","2944 S SAM HOUSTON PKWY E",-95.3788646,29.5966541
"3433","2009 WARD RD",-94.9418717,29.7399957
"3434","1110 S VICTORY DR",-95.4302048,29.871208
"3435","5715 AIRLINE DR",-95.385203,29.8494325
"3436","5701 GESSNER RD",-95.5454866,29.8504735
"3437","21206 KINGSLAND BLVD",-95.7399379,29.7762937
"3438","10904 SCARSDALE BLVD STE 140",-95.2110909,29.5860351
"3439","3910 LOUETTA RD STE G",-95.4753645,30.0483446
"3440","11905 BISSONNET ST STE 120",-95.5877799,29.6747882
"3441","12302 HILLCROFT ST",-95.4937373,29.6442094
"3442","9896 BELLAIRE BLVD STE M",-95.5536887,29.7065761
"3443","7051 MONROE RD",-95.2626487,29.667262
"3444","5902 GULFTON ST",-95.485052,29.7166261
"3445","1621 WITTE RD",-95.5406889,29.8019527
"3446","11419 W HARDY RD",-95.3653724,29.8675897
"3447","11115 BELLAIRE BLVD",-95.5748242,29.7028475
"3448","16215 STUEBNER AIRLINE RD STE 100",-95.5184184,30.0143986
"3449","10150 ANTOINE DR STE 200",-95.4808042,29.923149
"3450","6002 ANTOINE DR STE A",-95.4726204,29.8550398
"3451","1127 W RANKIN RD",-95.4360576,29.9647996
"3452","555 E ANDERSON RD",-95.4126499,29.6067517
"3453","1207 SPENCER HWY",-95.215302,29.6652083
"3454","7064 WILL CLAYTON PKWY # A",NA,NA
"3455","14647 WOODFOREST BLVD",-95.1622478,29.7909295
"3456","13401 EAST FWY",-95.1859486,29.7712386
"3457","3620 GARTH RD",-94.9768026,29.7617958
"3458","6440 W 43RD ST STE 9",-95.485605,29.8336355
"3459","2121 W LITTLE YORK RD",-95.4434257,29.8632292
"3460","2370 WW THORNE BLVD",-95.3912324,30.0029551
"3461","8584 WESTHEIMER RD",-95.5150975,29.7380569
"3462","3415 GARTH RD",-94.9782417,29.7592772
"3463","21844 FM 2920 RD",-95.7638115,30.0750484
"3464","14049 EASTEX FWY",-95.3052476,29.9221719
"3465","26835 CYPRESSWOOD DR STE 1",-95.3944459,30.0624372
"3466","6120B RICHMOND AVE",-95.4879251,29.7325218
"3467","15961 WESTHEIMER RD",-95.6670977,29.7223247
"3468","11555 CULLEN BLVD",-95.3553275,29.6345246
"3469","2637 LITTLE YORK RD",-95.3433337,29.8715277
"3470","10092 VETERANS MEMORIAL DR STE M",-95.4407239,29.9139832
"3471","12298 BEECHNUT ST",-95.5954963,29.6895276
"3472","4102 CANAL ST",-95.3326974,29.7495877
"3473","6102 HIGHWAY 6 N",-95.6448503,29.8680332
"3474","12224 ALMEDA RD",-95.4120567,29.6335687
"3475","4892 FM 1960 RD W",-95.5037088,29.984991
"3476","677 ALDINE MAIL RD",-95.3871046,29.9022813
"3477","4002 E FM 528 RD",-95.1739606,29.5213907
"3478","22626 IMPERIAL VALLEY DR",-95.4201582,30.0251748
"3479","19940 FM 529 RD",-95.7141812,29.8802189
"3480","4940 KATY HOCKLEY CUT OFF RD",-95.8065802,29.8451934
"3481","7110 LOUETTA RD STE D",-95.5212561,30.022938
"3482","7731 LONG POINT RD STE 18",-95.4821971,29.8025269
"3483","3616 N FRY RD STE 130",-95.7193699,29.8249572
"3484","2505 HIGHWAY 6 S STE B",-95.6432894,29.7347719
"3485","2405 KELLEY ST",-95.3457733,29.8136381
"3486","4903 AIRLINE DR",-95.3849576,29.8376332
"3487","3033 ELGIN ST",-95.358607,29.7308608
"3488","945 TULLY RD",-121.0122928,37.6576457
"3489","7350 JACKRABBIT RD",-95.6202092,29.8853909
"3490","4100 TELEPHONE RD",-95.3075136,29.7049905
"3491","8420 S SAM HOUSTON PKWY W STE 110",-95.5086588,29.6217483
"3492","1430 BARKER CYPRESS RD",-95.6877092,29.7885534
"3493","6601 FONDREN RD",-95.5208339,29.70811
"3494","24914 STATE HIGHWAY 249",-95.6091651,30.0444724
"3495","14045 FM 2100 RD STE 170",-95.0643012,29.8931606
"3496","5418 FM 2100 RD",-95.0656997,29.9075901
"3497","504 RICHEY ST",-95.2202761,29.7046451
"3498","700 LOUISIANA ST STE R060",-95.3664561,29.7606395
"3499","6047 HIGHWAY 90",-95.0360051,29.9333597
"3500","2117 PASADENA FWY",-95.1845755,29.7134107
"3501","9 GREENWAY PLZ STE C18",-95.4344614,29.732173
"3502","11332 CHIMNEY ROCK RD",-95.4777299,29.6573375
"3503","2505 BEATTY ST",-95.3103526,29.7096563
"3504","6240 SYNOTT RD",-95.6151478,29.7109105
"3505","4368 TELEPHONE RD",-95.303124,29.7003343
"3506","727 W LITTLE YORK RD",-95.4150191,29.8680277
"3507","3420 W OREM DR",-95.429018,29.6287467
"3508","2850 WILCREST DR",-95.5722077,29.7333886
"3509","601 SPENCER HWY",-95.224445,29.6648654
"3510","10907 N ELDRIDGE PKWY",-95.6070818,29.9330494
"3511","10421 HARTSOOK ST",-95.2285639,29.6350441
"3512","14303 GARRETT RD",-95.1614738,29.8850998
"3513","5001 HARRISBURG BLVD",-95.3252209,29.7429415
"3514","6130 WERNER ST",-95.3947881,29.8545243
"3515","12133 E SAM HOUSTON PKWY N",-95.2025651,29.8977672
"3516","4830 ALMEDA RD",-95.3779855,29.7259263
"3517","4402 EMANCIPATION AVE",-95.3712799,29.7268747
"3518","11901 KATY FWY",-95.5959375,29.783976
"3519","14650 CROSBY FWY",-95.1658123,29.8355917
"3520","8614 MEMORIAL DR",-95.4574479,29.7737803
"3521","208 RILEY FUZZELL RD",-95.416496,30.0850656
"3522","12289 W HOUSTON CENTER BLVD",-95.5919975,29.7309806
"3523","12600 BISSONNET ST STE A5",-95.6010373,29.6785117
"3524","6810 HIGHWAY 6 S",-95.6445319,29.7022581
"3525","11631 SOUTHWEST FWY",-95.5672452,29.6510779
"3526","13345 WEST RD",-95.6055732,29.8966658
"3527","6526 W 43RD ST STE B",-95.4875714,29.833554
"3528","1511 E WALLISVILLE RD",-95.0356393,29.8189157
"3529","10210 GRANT RD",-95.5713272,29.9676698
"3530","9701 W FAIRMONT PKWY",-95.0861123,29.6517566
"3531","3504 S DAIRY ASHFORD RD",-95.6056347,29.7234257
"3532","115 LITTLE YORK RD",-95.3839046,29.8706786
"3533","21505 ALDINE WESTFIELD RD",-95.3814203,30.0275717
"3534","1227 BAY AREA BLVD",-95.1173337,29.5585718
"3535","5630 RICHMOND AVE",-95.477794,29.7319862
"3536","10555 S WILCREST DR",-95.5687631,29.6673489
"3537","23806 ALDINE WESTFIELD RD",-95.3925197,30.0560042
"3538","11902 HEMPSTEAD RD",-95.4890667,29.8228322
"3539","6600 W BELLFORT ST",-95.5072731,29.6563827
"3540","6117 WILCREST DR",-95.570956,29.7146076
"3541","3333 EASTSIDE ST",-95.4243526,29.7356991
"3542","1014 MERCURY DR",-104.8480385,38.8058373
"3543","1010 HIGHWAY 6 N",-95.6441109,29.786677
"3544","17124 EAST FWY STE A",-95.0914317,29.7891812
"3545","3151 S DAIRY ASHFORD RD",-95.6051627,29.7300528
"3546","13905 WESTHEIMER RD",-95.6347407,29.7356233
"3547","13646 BISSONNET ST",-95.6240112,29.6809981
"3548","251 W PARKER RD",-96.7075074,33.0394748
"3549","14531 WESTHEIMER RD STE A",-95.6432072,29.735046
"3550","2930 N MASON RD",-95.7517883,29.8165226
"3551","3205 NOBLE ST",-95.3370693,29.7809827
"3552","110 1ST ST W",-95.265011,29.9997639
"3553","23106 KUYKENDAHL RD",-95.5397663,30.0993487
"3554","13630 RICHMOND AVE STE A",-95.6308652,29.7296856
"3555","10339 W FAIRMONT PKWY",-95.0738178,29.652441
"3556","18703 FM 2100 RD",-95.0792224,29.9504887
"3557","18100 WALDEN FOREST DR",-95.1473607,29.9913693
"3558","3102 FM 1960 RD E",-95.2236171,29.9898653
"3559","15606 EAST FWY",-95.1301975,29.7762068
"3560","9725 FONDREN RD",-95.5076078,29.6743889
"3561","2517 RALPH ST",-95.4010514,29.743235
"3562","15743 LEE RD",-95.3041847,29.9485967
"3563","11550 E SAM HOUSTON PKWY N",-95.1958446,29.8823344
"3564","6715 LYONS AVE",-95.3024502,29.7767125
"3565","17420 FIFE LN",-95.1627366,29.5265932
"3566","11410 LOUETTA RD",-95.5904175,29.996833
"3567","4334 FM 2920 RD STE 110",-95.4852773,30.0716008
"3568","2812 CENTER ST",-95.1240299,29.6858164
"3569","5010 LOUETTA RD STE D",-95.4918321,30.039199
"3570","18003 EL CAMINO REAL",-95.1069871,29.5469991
"3571","8908 MESA DR",-95.2616667,29.8427778
"3572","8318 BROADWAY ST",-98.4655348,29.5141206
"3573","1570 S DAIRY ASHFORD RD",-95.606702,29.7517912
"3574","8906 AIRPORT BLVD STE B",-95.2575592,29.6516344
"3575","22225 KATY FWY",-95.7580436,29.7843425
"3576","1853 RICHMOND AVE STE B",-95.40682,29.7339566
"3577","156 FM 1960 RD STE B",-95.426626,30.0208895
"3578","1713 GARTH RD",-94.9783796,29.7448618
"3579","6421 BINGLE RD",-95.489405,29.85854
"3580","300 E CROSSTIMBERS ST",-95.3709937,29.828261
"3581","4104 W FUQUA ST",-95.4394141,29.6136957
"3582","9440 SHADY DR",-95.308382,29.8481753
"3583","3901 OLD SPANISH TRL",-95.3576055,29.7028618
"3584","18918 FM 529 RD BLDG A",-95.6992899,29.8804696
"3585","490 MAXEY RD",-95.2192864,29.7868688
"3586","3729 N MACGREGOR WAY",-95.356692,29.710923
"3587","265 CYPRESSWOOD DR",-95.4353912,30.0513585
"3588","11423 VETERANS MEMORIAL DR STE 103",-95.4694258,29.9484256
"3589","510 ALDINE BENDER RD",-95.3886791,29.9315217
"3590","4500 WASHINGTON AVE STE 200",-95.40661,29.7707516
"3591","8925 FALLBROOK DR STE 700",-95.5570109,29.9239177
"3592","9180 BELLAIRE BLVD",-95.5439886,29.7063018
"3593","12001 GRANT RD",-95.6053063,29.9786566
"3594","9610 LOUETTA RD",-95.5571955,30.0030419
"3595","3331 S SAM HOUSTON PKWY E",-95.3688269,29.5987077
"3596","17500 TELGE RD",-95.6574623,30.025489
"3597","21830 FM 2920 RD",-95.7624062,30.0756465
"3598","805 FM 1960 RD",-95.4184718,30.0239461
"3599","6258 WESTHEIMER RD",-95.4944748,29.7380673
"3600","5125A NORTH FWY STE A",-95.3898038,29.8399827
"3601","1421 GREENS PKWY",-95.441896,29.9426103
"3602","744 CYPRESS CREEK PKWY STE A",-95.4410432,30.019369
"3603","20041 KATY FWY",-95.7185048,29.7849198
"3604","719 E PARKER RD",-95.3881475,29.8599491
"3605","6412 N MAIN ST STE B",-95.3892517,29.8087426
"3606","4616 E NASA ROAD 1",-95.0598558,29.5666508
"3607","6665 S BRAESWOOD BLVD",-95.5081098,29.6754171
"3608","2525 W MOUNT HOUSTON RD",-95.4498423,29.8972303
"3609","8138 ANTOINE DR",-95.473419,29.8867966
"3610","7419 IRVINGTON BLVD",-95.3617749,29.8286121
"3611","4444 WESTHEIMER RD",-95.4531283,29.7424124
"3612","5411 E SAM HOUSTON PKWY S",-95.1698863,29.6295051
"3613","26835 CYPRESSWOOD DR STE 10",-95.3944459,30.0624372
"3614","6154 BELLFORT ST",-95.3184398,29.6656494
"3615","6750 TELEPHONE RD",-95.2893922,29.6636249
"3616","12703 KIRBY DR STE B",-95.3962763,29.627315
"3617","14711 MAIN ST STE A",-95.5079459,29.6300021
"3618","914 W GREENS RD",-95.4279028,29.9490917
"3619","553 S MASON RD",-95.7503788,29.7766184
"3620","3423 GARTH RD SPC 10",-94.978268,29.7595932
"3621","3803 S GESSNER RD",-95.5387207,29.7215007
"3622","12751 S DAIRY ASHFORD RD",-95.5976101,29.6611729
"3623","3335 ANTOINE DR",-95.474402,29.8190219
"3624","12712 WOODFOREST BLVD",-95.1996556,29.7910076
"3625","9505 SCOTT ST",-95.3680297,29.6536577
"3626","2101 POLK ST STE A",-95.3566897,29.7489221
"3627","12989 MARTIN LUTHER KING BLVD",-95.3404813,29.6214532
"3628","903 EL DORADO BLVD",-95.135124,29.5663348
"3629","13345 BRIAR FOREST DR STE A",-95.6231656,29.7537542
"3630","9418 ALMEDA GENOA RD # A",NA,NA
"3631","12088 BEAMER RD",-95.2229441,29.5921546
"3632","3700 S SHAVER ST",-95.2084408,29.6542762
"3633","2917 MANGUM RD",-95.4598843,29.8149558
"3634","640 S MASON RD",-95.7522821,29.7737749
"3635","4901 LAURA KOPPE RD",-95.3186645,29.8409447
"3636","5085 WESTHEIMER RD # B2707",NA,NA
"3637","6331 UVALDE RD",-95.1828537,29.8169689
"3638","9722 LEAWOOD BLVD",-95.5778506,29.6724044
"3639","16880 STUEBNER AIRLINE RD STE A",-95.5251298,30.0224832
"3640","3400 ROLLINGBROOK DR",-94.9947452,29.7581895
"3641","18324 CLAY RD",-95.6844207,29.8316
"3642","620 PARK ST",-78.4749723,38.0355682
"3643","519 JACKSON AVE",-79.5693482,40.5981379
"3644","8532 HAMMERLY BLVD",-95.5002316,29.8112575
"3645","1418 GEARS RD STE A",-95.4442034,29.9462252
"3646","12404 N GESSNER RD",-95.5460607,29.9536049
"3647","2215 COHN ST",-95.4222338,29.7795321
"3648","301 1ST ST E",-95.2633221,29.999562
"3649","125 E EDGEBROOK DR STE A",-95.2156982,29.6506509
"3650","13102 KUYKENDAHL RD",-95.4311462,29.9764392
"3651","8501 LONG POINT RD STE E",-95.4974043,29.8026746
"3652","2208 MAIN ST",-71.2844281,42.1105308
"3653","8914 WEST RD",-95.5461017,29.9032063
"3654","10100 WEST RD STE E",-95.56864,29.9102989
"3655","416B W GREENS RD",-95.4232068,29.9497463
"3656","12325 EAST FWY",-95.2187767,29.7709902
"3657","747 E LOUETTA RD",-95.4238002,30.0724592
"3658","7410 FAIRBANKS N HOUSTON RD STE E",-95.5251093,29.8817407
"3659","5205 LOCKWOOD DR",-95.3176841,29.8086248
"3660","9939 BESSEMER ST STE A",-95.2369503,29.6379181
"3661","5631 SELINSKY RD # B",NA,NA
"3662","8900 WINKLER DR",-95.2578336,29.66989
"3663","950 W NASA RD 1",-95.1275105,29.5314779
"3664","1484 KATY FORT BEND RD",-95.8014991,29.7937813
"3665","6815 JENSEN DR",-95.342974,29.8216182
"3666","8807 LEYCREST RD",-95.2613021,29.832643
"3667","3820 N FRY RD",-95.7192054,29.8291099
"3668","9979 BEECHNUT ST STE D",-95.5556984,29.6885827
"3669","16007 ALDINE WESTFIELD RD",-95.3589749,29.9515352
"3670","11323 BARKER CYPRESS RD",-95.6799611,29.9404155
"3671","1600 WEST LOOP S",-95.4572969,29.7518829
"3672","3421 SAMPSON ST",-95.3543706,29.7261949
"3673","237 CAVALCADE ST",-95.36897,29.8037953
"3674","5504 S SAM HOUSTON PKWY W",-95.4652896,29.6012581
"3675","15405 STATE HIGHWAY 249",-95.5164758,29.9358909
"3676","3101 WISCONSIN ST",-95.0039249,29.7282418
"3677","7922 PARK PLACE BLVD",-95.2806682,29.6850288
"3678","11415 WEST RD",-84.4132862,34.05706
"3679","8548 HIGHWAY 6 N",-95.6333023,29.9034246
"3680","12218 JONES RD STE K",-95.5833489,29.9507275
"3681","18401 W LAKE HOUSTON PKWY STE A",-95.1618639,29.9851451
"3682","10675 HUFFMEISTER RD STE 100",-95.6292841,29.9308103
"3683","7401 CULLEN BLVD",-95.3553983,29.6797571
"3684","6333 TELEPHONE RD",-95.288588,29.6725281
"3685","1406 W FAIRMONT PKWY",-95.0328123,29.6533842
"3686","13514 TIDWELL RD STE 500",-95.1894456,29.852881
"3687","1600 S HIGHWAY 146",-94.89581,30.033961
"3688","1020 CYPRESS CREEK PKWY STE 4",-95.4459356,30.0166172
"3689","11825 JONES RD",-95.5853186,29.9468618
"3690","4101 COLLINGSWORTH ST",-95.3295003,29.793722
"3691","7800 AIRPORT BLVD C-O CR-4",-95.276687,29.657161
"3692","7801 AIRPORT BLVD C-O TERMINAL WEST AAR-CR",-84.4155938,33.7816081
"3693","7802 AIRPORT BLVD C-O TERMAINAL WEST CR-5",-88.250519,30.673568
"3694","7803 AIRPORT BLVD C-O TERMINAL WEST CR-6",-84.4155938,33.7816081
"3695","3201 N MACGREGOR WAY",-95.3694606,29.7124892
"3696","9115 BELLAIRE BLVD STE 120",-95.5447486,29.7045137
"3697","3825 MANGUM RD",-95.4626862,29.8249855
"3698","6617 ALMEDA GENOA RD",-95.3052884,29.6213044
"3699","7700 W MONTGOMERY RD",-95.4282409,29.8637239
"3700","7503 LITTLE YORK RD",-95.292594,29.8718446
"3701","2625 ALDINE MAIL ROUTE RD STE A",-95.3455654,29.9028067
"3702","2625 ALDINE MAIL ROUTE RD STE C",-95.3455654,29.9028067
"3703","2449 E SAM HOUSTON PKWY S",-95.1551398,29.6763976
"3704","4411 W OREM DR",-95.4452473,29.6273833
"3705","8419 WINKLER DR STE AB",-95.2651585,29.6756253
"3706","8423 WINKLER DR",-95.2651053,29.6755583
"3707","14017 HIRAM CLARKE RD # B2",NA,NA
"3708","101 TIDWELL RD STE A",-95.3774335,29.8462328
"3709","4000 N SAM HOUSTON PKWY W",-95.4841713,29.9384466
"3710","11750 BARKER CYPRESS RD",-95.6759949,29.9462368
"3711","5104 ALMEDA RD",-95.3787828,29.7238414
"3712","8502 VAN HUT LN",-95.198066,29.846254
"3713","22 WAUGH DR STE 200",-95.3986933,29.7686783
"3714","4909 GREENHOUSE RD",-95.7030536,29.8468622
"3715","1444 SENS RD",-95.0473462,29.6859992
"3716","7202 WINDFERN RD",-95.5369986,29.8766478
"3717","13835 WALTERS RD",-95.4770438,29.9806209
"3718","2800 SAGE RD STE A100",-95.4680744,29.7376926
"3719","4003 KELLEY ST STE A",-95.3314512,29.8137871
"3720","6303 EASTLAND ST STE A",-95.2813214,29.8195604
"3721","239 GREENS RD",-95.4141097,29.9506477
"3722","3500 N TERMINAL RD # TCCR1",NA,NA
"3723","3500 N TERMINAL RD # TBR-1",NA,NA
"3724","3500 N TERMINAL RD # TAR-2",NA,NA
"3725","3500 N TERMINAL RD # TAR-1",NA,NA
"3726","7721 ALMEDA GENOA RD STE B",-95.2840252,29.6258849
"3727","634 ALLEN GENOA RD",-95.2422485,29.7011051
"3728","8406 N HOUSTON ROSSLYN RD",-95.4880155,29.8682187
"3729","2002 FRY RD STE 115B",-95.7185885,29.796013
"3730","7410 FAIRBANKS N HOUSTON RD STE C",-95.5251093,29.8817407
"3731","11420 EASTEX FWY",-95.3201554,29.8857973
"3732","17835 FM 2920 RD",-95.6995286,30.0798001
"3733","12675 FONDREN RD",-95.5076487,29.638872
"3734","1910 DISMUKE ST",-95.3203392,29.7214157
"3735","8103 GULF FWY",-95.2733006,29.6820496
"3736","4220 SAN FELIPE ST",-95.4496617,29.7470195
"3737","11916 BISSONNET ST STE 178",-95.5895454,29.6761086
"3738","7501 HARWIN DR STE 101E",-95.5167883,29.7165959
"3739","14225 EAST FWY STE B",-95.17064,29.7712976
"3740","663 ROUSE ST",-95.30488,29.7766378
"3741","10317 SHELDON RD STE B",-95.128569,29.8665917
"3742","914 E NASA PKWY",-95.1068646,29.5448333
"3743","1 CARLTON WOODS CREEKSIDE DR",-95.5351701,30.1595333
"3744","4919 N SAM HOUSTON PKWY W STE B",-95.4985926,29.9364058
"3745","6322 GREENS RD STE A",-95.2935627,29.9519006
"3746","12011 ALIEF CLODINE RD",-95.5911049,29.7143869
"3747","10040 VETERANS MEMORIAL DR STE 100",-95.4399667,29.9121449
"3748","3810 ATASCOCITA RD",-95.2169214,29.9793157
"3749","6101 GLENMONT DR STE A",-95.4894559,29.7196692
"3750","100 JACKSON ST STE 203",-95.3539268,29.7600308
"3751","824 W LITTLE YORK RD",-95.4183987,29.8675239
"3752","221 E LITTLE YORK RD # B",NA,NA
"3753","497 EL DORADO BLVD STE B&C",-95.1439806,29.5601427
"3754","532 SHELDON RD",-95.124213,29.7821218
"3755","4205 LITTLE YORK RD",-95.3245673,29.8702975
"3756","11506 HAVILAND ST",-95.4977398,29.6384432
"3757","3410 FM 2920 RD STE 100",-95.4698763,30.0710714
"3758","10403 CULLEN BLVD",-95.3556435,29.6466196
"3759","17638 STUEBNER AIRLINE RD",-95.5323246,30.0309351
"3760","16911 HIGHWAY 59 N",-95.5933755,43.7495913
"3761","17155 EASTEX FWY STE A",-95.306784,29.918296
"3762","15790 BELLAIRE BLVD",-95.6639748,29.700223
"3763","5251 W GULF BANK RD",-95.4651463,29.8824529
"3764","1430 ALDINE MAIL RD",-95.3637576,29.9019241
"3765","7843 LEY RD",-95.2850158,29.8316534
"3766","5312 ALMEDA RD",-95.379274,29.7221933
"3767","8619 RICHMOND AVE",-95.5146979,29.7288162
"3768","4006 VICTORY DR",-95.4642249,29.870573
"3769","8330 W BELLFORT ST STE A",-95.5242485,29.6559189
"3770","10080 VETERANS MEMORIAL DR STE H",-95.44318,29.9167651
"3771","7804 W MONTGOMERY RD",-95.4292021,29.8648277
"3772","6111 WASHINGTON AVE",-95.4237544,29.7716733
"3773","13308 FM 1960 RD W",-95.6187203,29.9154723
"3774","8800 WEST RD",-95.543549,29.9032346
"3775","6235 PINELAKES BLVD",-95.5134274,30.0592221
"3776","11140 BELLAIRE BLVD",-95.5749581,29.7043536
"3777","2805 GULF FWY STE 2805A",-95.3540968,29.7406227
"3778","525 GARDEN OAKS BLVD",-95.406668,29.82381
"3779","5407 GLENMONT DR",-95.4752416,29.7196702
"3780","8887 W MONROE RD",-95.2664504,29.6394296
"3781","7125 NORTH LOOP E",-95.2970958,29.8055863
"3782","707 N SHEPHERD DR STE 100",-95.4125173,29.7839344
"3783","3270 BRANARD ST",-95.4259691,29.7368283
"3784","1000 S LOOP W STE 160",-95.3914193,29.6814133
"3785","9434 KATY FWY STE 300",-95.5251503,29.7874994
"3786","12202 ALMEDA RD STE A",-95.4122408,29.6340352
"3787","8398 N HOUSTON ROSSLYN RD",-95.4878377,29.8677254
"3788","5515 HIGHWAY 6 N",-95.6455486,29.8571455
"3789","5615 S WAYSIDE DR STE 400&500",-95.3192772,29.6841873
"3790","25950 HIGHWAY 290",-92.9673611,34.4176899
"3791","4615 N SHEPHERD DR",-95.4110339,29.8316791
"3792","9705 SYNOTT RD",-95.6138042,29.6746791
"3793","9025 N SAM HOUSTON PKWY E STE 200",-95.2544724,29.9359508
"3794","3835 LOUETTA RD",-95.4733371,30.0484963
"3795","714 GULF BANK RD",-95.3810114,29.8892378
"3796","2101 PASADENA BLVD",-95.1833733,29.6824756
"3797","8330 MILLER ROAD 2",-95.143105,29.8447941
"3798","6065 BISSONNET ST",-95.4880016,29.6965645
"3799","8707 GULF FWY",-95.2583641,29.6643172
"3800","4023 HOPPER RD",-95.3266303,29.8798811
"3801","515 S FRY RD STE U",-95.7171866,29.7799591
"3802","2405 S GESSNER RD STE A-2",-95.5379232,29.740551
"3803","12809 BELLAIRE BLVD",-95.6085493,29.703141
"3804","9825 JONES RD",-95.5852776,29.917186
"3805","5820 FM 1960 RD E",-95.1848811,29.9977816
"3806","4625 LAURA KOPPE RD",-95.3220754,29.840785
"3807","819 ANTOINE DR",-95.4759399,29.7820745
"3808","11009 KATY FWY",-95.5740965,29.7838035
"3809","9855 FUQUA ST STE A",-95.2392706,29.6116178
"3810","10709 GULF FWY",-95.2406787,29.6398634
"3811","6402 AIRLINE DR",-95.3843442,29.8580758
"3812","25282 NORTHWEST FWY STE 155",-95.686476,29.9645596
"3813","4444 MEMORIAL DR",-95.4061731,29.7620866
"3814","504 S MAIN ST STE A",-92.2584812,42.8049717
"3815","3718 MAIN ST",-95.379987,29.7382816
"3816","8316 CULLEN BLVD",-95.3562158,29.6699216
"3817","916 DUNLAVY ST",-95.4021257,29.7573427
"3818","1950 FRY RD",-95.7188044,29.7952938
"3819","3401 HOLMAN ST",-95.354396,29.7261144
"3820","714 UVALDE RD",-95.1871633,29.7838904
"3821","17102 W LITTLE YORK RD",-95.6696044,29.8659156
"3822","11967 ALDINE WESTFIELD RD",-95.3555052,29.8870791
"3823","2665 REED RD",-95.3890889,29.6579801
"3824","6005 WESTLINE DR",-95.5490087,29.7114422
"3825","1696 SPRING CYPRESS RD",-95.4394959,30.0735893
"3826","9010 BEECHNUT ST",-95.5424316,29.6910546
