"","lon","lat","Location.Name"
"2742",-95.3617136,29.7842268,"LA MICHOACANA MEAT MARKET #17"
"2743",-95.3816079,29.7976414,"KAY B STORE"
"2744",-95.3614479,29.8002224,"SHOP N GO"
"2745",-95.3580551,29.7776781,"PRIMO FOOD STORE"
"2746",-95.3614275,29.7764369,"DOLLAR DEALS"
"2747",-95.37267,29.7811225,"SUNRISE GROCERY #11"
"2748",-95.3821359,29.7804452,"LITTLE BUDDY #4"
"2749",-95.3606304,29.8046741,"MATAMOROS MEAT MARKET"
"2750",-95.3516993,29.7831435,"SUNNY FOOD STORE"
"2751",-95.3562464,29.7936806,"LEUNG'S FOOD MARKET"
"2752",-95.3710142,29.8041633,"MR QWIK"
"2753",-95.3707893,29.7954929,"CHEVRON FOOD MART"
"2754",-95.3892517,29.8087426,"STOP AT JOE'S FOOD STORE"
"2755",-95.3724043,29.7895882,"PARADISE GLASS GALLERY"
"2756",-95.3616114,29.8113973,"STEP IN"
"2757",-95.3606304,29.7950251,"AMIGO FOOD MARKET"
"2758",-95.3785784,29.8045326,"FAMILY DOLLAR STORE #3530"
"2759",-95.3618158,29.7861842,"FAMILY DOLLAR STORE #1540"
"2760",-95.3570741,29.8038711,"FAMILY DOLLAR STORE #27553"
"2761",-95.3841245,29.7988336,"SHOP 4 U"
"2762",-95.3822586,29.8041126,"HANDI PLUS #48"
"2763",-95.377413,29.7937813,"AM MINI MART"
"2764",-95.3723838,29.7907388,"STAR STOP 59"
"2765",-95.3718728,29.8042637,"STAR STOP 68"
"2766",-95.3822177,29.8134468,"STAR STOP 11"
"2767",-95.3903808,29.8136486,"ANGEL SHELL"
"2768",-95.3743668,29.7870736,"FIRST STOP FOOD STORE"
"2769",-95.3611618,29.775929,"TEXAN SMOKE SHOP # 2"
"2770",-95.3515358,29.7936567,"Z CHEVRON"
"2771",-95.3607121,29.8030476,"CORNER FOOD MART"
"2772",-95.3892517,29.8087426,"LEI LOW"
"2773",-95.3892517,29.8087426,"HEIGHTS HEAD SMOKE SHOP"
"2774",-95.36897,29.8037953,"QUIK FOOD STORE #10"
"2775",-95.3873198,29.7814308,"LITTLE WOODROW'S IN THE HEIGHT"
"2776",-95.3715457,29.8031949,"CHECKOUT #61"
"2777",-95.353702,29.8031282,"VAILANKANNI FOOD STORE"
"2778",-95.3615501,29.8040733,"TWILITE LIQUOR"
"2779",-95.3512293,29.7844927,"ISAAC FOOD MART"
"2780",-95.3536816,29.7861974,"LUZON GROCERY MART"
"2781",-95.3815021,29.8042561,"AIRLINE XPRESS MART"
"2782",-95.3613866,29.7868103,"J F FOOD MART"
"2783",-95.3543151,29.8100919,"CHAPMAN FOOD MARKET LLC"
"2784",-95.3547239,29.8052962,"PEPE'S SUPERMARKET"
"2785",-95.3613662,29.7955364,"FUEGO SMOKE SHOP"
"2786",-95.3552089,29.8086578,"SUNRISE WASHATERIA"
"2787",-96.7711971,32.8033127,"BUDGET FOOD STORE"
"2788",-95.3337393,29.9020348,"LA MICHOACANA MEAT MARKET HOUS"
"2789",-95.3557237,29.901871,"WALGREENS #07773"
"2790",-95.3022869,29.9069047,"BEST STOP #3 FOOD STORE"
"2791",-95.3138038,29.9017562,"FOOD CITY"
"2792",-95.3400522,29.9027937,"ARAON FOOD MART"
"2793",-95.3379478,29.9018199,"DOLLAR GENERAL STORE #12475"
"2794",-95.3555618,29.9013328,"DOLLAR GENERAL STORE #19299"
"2795",-95.3258824,29.9030214,"NUMBER ONE ALDINE FOOD STORE"
"2796",-95.3545808,29.9027242,"CIRCLE M GROCERY"
"2797",-95.3360989,29.9021987,"TIME SAVING FOOD MART"
"2798",-95.3555618,29.9274628,"EXPRESSO FOOD"
"2799",-95.3555618,29.904757,"CIRCLE M #2"
"2800",-95.3632466,29.9026432,"LA GUERRERO MEAT MARKET #2"
"2801",-95.3320232,29.9116558,"JFK ALL SEASON FOOD STORE"
"2802",-95.3209928,29.9104783,"LATINO SUPERMARKET"
"2803",-95.314678,29.9016998,"FAMILY DOLLAR STORE #1396"
"2804",-95.3343521,29.9016046,"FAMILY DOLLAR STORE #7185"
"2805",-95.3194406,29.8923375,"FAMILY DOLLAR STORE #4574"
"2806",-95.357115,29.9018105,"FAMILY DOLLAR #31972"
"2807",-95.3639007,29.91388,"BEST FOOD MARKET #3"
"2808",-95.3463649,29.9126915,"CONVENIENCE PLUS #3"
"2809",-95.3313695,29.8945606,"SUNRISE GROCERY STOR"
"2810",-95.3123743,29.9033006,"STAR STOP 67"
"2811",-95.3312674,29.9058066,"TEX MEX FOOD STORE"
"2812",-95.3404404,29.9017643,"TEXAN SMOKE SHOP"
"2813",-95.3554187,29.9026227,"ACOSTA FOOD MART"
"2814",-95.3317631,29.9030856,"ALDINE EXPRESS"
"2815",-95.3354349,29.90289,"HEART'S LIQUOR"
"2816",-95.3317519,29.9108191,"24 SEVEN #9"
"2817",-95.3455654,29.9028067,"ROAD STOP"
"2818",-95.3455654,29.9028067,"ROAD STOP LIQUOR #1"
"2819",-95.3637576,29.9019241,"KQUICK SHOP #1430"
"2820",-95.3172348,29.9009875,"ROSA'S NEIGHBOR STORE"
"2821",-95.3670894,29.9025774,"QUICK SHOP 1301"
"2822",-95.3210745,29.9024551,"IM FOOD MART"
"2823",-95.3465089,29.9131656,"LAUDER FOOD MART"
"2824",-95.3106465,29.902989,"ALDINE FOOD MART"
"2825",-95.3359072,29.9029036,"QUICK SHOP #3701"
"2826",-95.3184602,29.9024702,"MERCADO LA MEXICANA, LLC"
"2827",-95.3315182,29.9108116,"ROADSTOP #3"
"2828",-95.3371,29.9026088,"KING EXPRESS"
"2829",-95.3456098,29.913247,"CABALLO STOP & DRIVE THRU"
"2830",-95.3175139,29.902471,"BUDGET FOOD STORE"
"2831",-95.5333291,29.6731617,"LUCKY EVENING FOOD STORE"
"2832",-95.5102101,29.7062008,"LARKWOOD SHELL"
"2833",-95.5260522,29.692121,"JACK'S GROCERY #5"
"2834",-95.5369371,29.6751319,"LITTLE STOP"
"2835",-95.5095954,29.7084819,"DAVID'S CAR CARE"
"2836",-95.5061524,29.6885687,"SMU VALU DISCOUNT LIQUOR"
"2837",-95.5432517,29.6753648,"WESTWOOD SHELL"
"2838",-95.5432517,29.6753648,"WESTWOOD SHELL"
"2839",-95.5280609,29.6847737,"STOP N BUY"
"2840",-95.5210714,29.6757289,"BRAE-BURN COUNTRY CLUB"
"2841",-95.5306498,29.6891555,"COPPERFIELD SOUTHWEST FWY,COPP"
"2842",-95.5034893,29.6897874,"CIRCLE K #2742246"
"2843",-95.5090626,29.7041282,"CIRCLE K #2742399"
"2844",-95.5406069,29.6763099,"TIMEWISE #845"
"2845",-95.511181,29.7046717,"TIMEWISE FOOD STORE #311"
"2846",-95.513323,29.684042,"CARNICERIA Y FRUTERIA LA MICHO"
"2847",-95.5040425,29.6887494,"SMILEY'S STOP FOOD & DELI"
"2848",-95.5302829,29.6873915,"WILCREST Q-MART"
"2849",-95.5175875,29.6996237,"SOUTHWEST FRWY SHELL"
"2850",-95.4968307,29.7058309,"SHOP N GO FOOD STORE"
"2851",-95.5083044,29.6778343,"F N FOOD MART"
"2852",-95.5165628,29.6825674,"A NAM GAS"
"2853",-95.5338621,29.673726,"TOP 10 FOOD MART"
"2854",-95.5327346,29.6760065,"C'S SPEEDY MART"
"2855",-95.5088372,29.6897686,"AMIGO MARKET"
"2856",-95.5280609,29.6836006,"GESSNER FOOD 55"
"2857",-95.5099437,29.6867901,"TELOLOAPAN MEAT MARKET #10"
"2858",-95.500544,29.6905727,"DIAMOND FOOD STORE"
"2859",-95.4994531,29.7176313,"HILLCROFT FOOD MART LLC"
"2860",-95.5396638,29.6753115,"PREMIUM OUTLET"
"2861",-95.5000304,29.7169974,"SUBHLAXMI GROCERS"
"2862",-95.5064631,29.6913519,"SUPER BRILLANTE MEAT MARKET"
"2863",-95.5296495,29.68808,"SMOKERS PLANET"
"2864",-95.4989968,29.7159678,"FARHAT SHELL"
"2865",-95.5053333,29.7065837,"SIMPLY HALAL"
"2866",-95.5092554,29.6860645,"SWIFT FOOD MART"
"2867",-95.526194,29.68759,"STRIKE"
"2868",-95.5344413,29.6767399,"QUICK FOOD STORE"
"2869",-95.5082225,29.6783792,"SUNNY'S FOOD MART"
"2870",-95.5180589,29.7011605,"V MART QUICK STOP LLC"
"2871",-95.5180589,29.7011605,"V MART QUICK STOP LLC"
"2872",-95.5281645,29.6805741,"SAVE N GO MARKET #3"
"2873",-95.5181819,29.7018321,"ARENA MART"
"2874",-95.4998885,29.7167565,"DESI DHOOM ENTERTAINMENT INC"
"2875",-95.5180589,29.7011605,"V MART"
"2876",-95.5180589,29.7011605,"V MART"
"2877",-95.4977862,29.705819,"D711 CONVENIENCE STORE & MORE"
"2878",-95.5432517,29.6753648,"BREAKTIME"
"2879",-95.5432517,29.6753648,"BREAKTIME"
"2880",-95.4590448,29.820828,"BREAKTIME"
"2881",-95.4737262,29.8406175,"HAIQA FUELS"
"2882",-95.5048312,29.8344967,"EL AHORRO SUPERMARKET # 2"
"2883",-95.4884932,29.8327721,"STOP 4 U"
"2884",-95.4601554,29.8184716,"LA MICHOACANA MEAT MARKET"
"2885",-95.4833315,29.8188778,"HEMSTEAD FOOD MART"
"2886",-95.4742996,29.8197699,"ALL-SEASON FOOD"
"2887",-95.4600071,29.8200446,"WALGREENS #06702"
"2888",-95.4427009,29.8088622,"TNL, INC."
"2889",-95.4826351,29.8334205,"TNL, INC."
"2890",-95.4741153,29.8231808,"TNL INC"
"2891",-95.4667434,29.8412441,"CRYSTAL FOOD MART"
"2892",-95.4521047,29.8010306,"HS107"
"2893",-95.4654944,29.8206295,"CIVIC LIQUOR & WINE"
"2894",-95.4504671,29.8144422,"MR PAUL'S EXPRESS"
"2895",-95.4860761,29.8336836,"CIRCLE K #2742369"
"2896",-95.4632216,29.806546,"CIRCLE K #2740903"
"2897",-95.4668662,29.8206405,"EL RANCHO FUEL STATION #4619"
"2898",-95.474402,29.8190219,"7-ELEVEN CONVENIENCE STORE #41"
"2899",-95.474402,29.8190219,"7-ELEVEN CONVENIENCE STORE #41"
"2900",-95.489374,29.8501546,"7-ELEVEN CONVENIENCE STORE #41"
"2901",-95.489374,29.8501546,"7-ELEVEN CONVENIENCE STORE #41"
"2902",-95.4701425,29.819784,"TIMEWISE FOOD STORE #254"
"2903",-95.4630949,29.8041054,"ALL BRANDS CIGARETTES & CANDY,"
"2904",-95.4665386,29.8164619,"B & L NUTS, INCORPORATED"
"2905",-95.4598202,29.8187052,"MIKE'S LIQUOR"
"2906",-95.470634,29.8220626,"JACK'S GROCERY #2"
"2907",-95.4790509,29.8508529,"METRO MART"
"2908",-95.4681563,29.8130818,"GREAT DISCOVERY'S INC"
"2909",-95.5040425,29.8336813,"CHAMDAL FOOD MART"
"2910",-95.4884625,29.8503614,"SHOP N GO"
"2911",-95.4486502,29.804766,"PRESTIGE SNACK & SUNDRY SHOP"
"2912",-95.4470515,29.8176489,"PARADISE GLASS GALLERY #2"
"2913",-95.4937373,29.8262894,"U-SAVE FUEL EXPRESS"
"2914",-95.4601256,29.8195674,"AS 1 ONLY"
"2915",-95.4895379,29.8494268,"FAMILY DOLLAR STORES OF TEXAS,"
"2916",-95.4950347,29.8274456,"FAMILY DOLLAR #31355"
"2917",-95.4553802,29.8146907,"LOS PAISANOS CARNICERIA & TAQU"
"2918",-95.4713507,29.8230472,"DOKHA.COM-SELECTOR'S TOBACCO"
"2919",-95.458741,29.8009439,"STAR STOP 65"
"2920",-95.4884817,29.8410842,"STAR STOP 07"
"2921",-95.4573408,29.8071111,"SMOKE ALLEY"
"2922",-95.485605,29.8336355,"EXCEL LIQUOR"
"2923",-95.4790509,29.8508529,"LIQUOR 4 U"
"2924",-95.489374,29.8501546,"RACEWAY #6883"
"2925",-95.489374,29.8501546,"RACEWAY #6883"
"2926",-95.473201,29.822607,"STAR STOP 103"
"2927",-95.4884625,29.8499784,"SMOKEY DOKE SMOKE SHOP"
"2928",-95.485605,29.8336355,"G DOLLAR STORE"
"2929",-95.4875714,29.833554,"TELOLOAPAN MEAT MARKET # 4, IN"
"2930",-95.4890667,29.8228322,"FAMILY MARKET INC"
"2931",-95.489405,29.85854,"GOYACO MART"
"2932",-95.489405,29.85854,"GOYACO MART"
"2933",-95.489405,29.85854,"GOYACO MART"
"2934",-95.474402,29.8190219,"RACEWAY #6962"
"2935",-95.474402,29.8190219,"RACEWAY #6962"
"2936",-95.4598843,29.8149558,"MR EXPRESS #7"
"2937",-95.4626862,29.8249855,"BLUE BELL EXPRESS"
"2938",-95.4560148,29.8194203,"CORNER STOP 2"
"2939",-95.4997604,29.8509176,"TIDWELL CONOCO"
"2940",-95.4884625,29.8499333,"TRIPLE CROWN LIQUOR"
"2941",-95.485093,29.833499,"VAPE CITY 21"
"2942",-95.485093,29.833499,"VAPE CITY 21"
"2943",-95.4608261,29.8200108,"THE SMOKING GLASS LOUNGE LLC"
"2944",-95.4549503,29.8145506,"BEST 1 WASHATERIA"
"2945",-95.4499475,29.8046996,"MN GIFT SHOP"
"2946",-95.4885751,29.8332645,"BREAKTIME"
"2947",-95.489405,29.85854,"GOYACO"
"2948",-95.489405,29.85854,"GOYACO"
"2949",-95.489405,29.85854,"GOYACO"
"2950",-95.4626147,29.8241641,"A J  FOOD STORE # 3"
"2951",-95.4801978,29.8408905,"ROADWAZE"
"2952",-95.4587173,29.8142601,"MANGUM CORNER STORE"
"2953",-95.4892693,29.8579088,"KINGZ QUEENZ CIGARS AND HOOKAH"
"2954",-95.485093,29.833499,"I&VAPE"
"2955",-95.485093,29.833499,"I&VAPE"
"2956",-95.49457,29.85039,"OCEAN POINT"
"2957",-95.4583283,29.8084383,"COUGAR CIGARS, INC"
"2958",-95.4735419,29.8365913,"NEW HOUSTON CORNER STORE"
"2959",-95.4735506,29.8383055,"ALL THE SMOKE AND VAPE SHOP LL"
"2960",-95.4588523,29.814029,"MANGUM SWIFT"
"2961",-95.489405,29.85854,"GOYACO 1"
"2962",-95.489405,29.85854,"GOYACO 1"
"2963",-95.489405,29.85854,"GOYACO 1"
"2964",-95.2194496,29.78136,"MAXEY GAS & FOODMART"
"2965",-95.2194699,29.8019016,"STAR STOP 01"
"2966",-95.2184505,29.8024378,"STAR STOP 20"
"2967",-95.2189277,29.7755102,"FLEMING FOOD STORE"
"2968",-95.219581,29.7860933,"WALGREENS #07289"
"2969",-95.26926,29.7986455,"LOVE'S TRAVEL STOP #315"
"2970",-95.267954,29.8005012,"PILOT TRAVEL CENTER #375"
"2971",-95.2190826,29.7844865,"MAXEY SHELL"
"2972",-95.2431051,29.7953089,"T'S MINI MART"
"2973",-95.2612409,29.8092678,"TEXAS TRUCK PLAZA"
"2974",-95.2263209,29.7730384,"SUNNY'S FOOD STORE #101"
"2975",-95.2580784,29.793047,"SUNNY'S WALLISVILLE MARKET"
"2976",-95.2195719,29.7767097,"FAMILY DOLLAR STORE #4387"
"2977",-95.2661685,29.7924664,"TRUCKER'S PARADISE"
"2978",-95.2620366,29.8071846,"SUNRISE FUEL"
"2979",-95.2192864,29.7868688,"GOLDEN MART"
"2980",-95.2647912,29.8038962,"CHEVRON EXPRESS"
"2981",-95.2635261,29.8055697,"QUANTUM FUELS, LLC"
"2982",-95.2180632,29.7858346,"MAXEY SMOKE & VAPE"
"2983",-95.2454508,29.6874626,"ON THE GO MART"
"2984",-95.2355995,29.6913038,"BEVERAGE MART II"
"2985",-95.272872,29.6815927,"GULF FREEWAY SHELL"
"2986",-95.2277687,29.6802391,"HANDI STOP #65"
"2987",-95.2443968,29.7053294,"CHEVRON FOOD MART"
"2988",-95.2665256,29.6770831,"HOWARD FOOD MART"
"2989",-95.240576,29.6838865,"LA MICHOACANA MEAT MARKET #50"
"2990",-95.2620366,29.6713033,"LA MICHOACANA MEAT MARKET HOUS"
"2991",-95.2630772,29.6691633,"FIRST STOP FOOD STORE"
"2992",-95.230591,29.6763979,"FIESTA MART #201"
"2993",-95.2783619,29.7013437,"CIRCLE K #2742305"
"2994",-95.2295835,29.6828982,"CIRCLE K #2741412"
"2995",-95.2674146,29.6764005,"STRIPES STORE 40995H"
"2996",-95.2281561,29.6806977,"7-ELEVEN CONVENIENCE STORE #41"
"2997",-95.2775047,29.7004302,"CARNICERIA AGUASCALIENTES"
"2998",-95.2782803,29.6917802,"FOOD VALLEY"
"2999",-95.2616137,29.6691287,"MONROE SHELL"
"3000",-95.2655258,29.672316,"MONROE TEXACO"
"3001",-95.2655258,29.672316,"MONROE TEXACO"
"3002",-95.2705439,29.6775091,"GULF FREEWAY NEWS"
"3003",-95.2539981,29.6851163,"COX'S FOODARAMA # 9"
"3004",-95.2270346,29.710324,"A-C CUT RATE"
"3005",-95.2324793,29.6768265,"HANDI STOP #135"
"3006",-95.2303388,29.678714,"RICHY FOOD STORE"
"3007",-95.2352936,29.690842,"QWIK STOP #2"
"3008",-95.2352936,29.690842,"QWIK STOP #2"
"3009",-95.2711578,29.7012464,"THE PARK GROCERY"
"3010",-95.2318267,29.6859691,"ALEJANDRA'S NIGHT CLUB"
"3011",-95.2400253,29.6710225,"Z&N FOOD MART"
"3012",-95.2584457,29.6830899,"HOWARD FOOD STORE"
"3013",-95.2492449,29.6814907,"STEP-N-GO"
"3014",-95.2687396,29.6918771,"R & F FOOD STORE"
"3015",-95.2664013,29.6754144,"FAMILY DOLLAR STORE #4537"
"3016",-95.2536309,29.6856273,"FAMILY DOLLAR STORE #08304"
"3017",-95.2286047,29.6801836,"RICHEY HILL'S LIQUOR"
"3018",-95.2543449,29.6844933,"ONE STOP FOOD MART"
"3019",-95.2610879,29.6712168,"LA LATINOS FOOD MART"
"3020",-95.2578336,29.66989,"SMART STOP"
"3021",-95.2651766,29.675629,"GUERRERO MEAT MARKET NO.1 INC"
"3022",-95.2651053,29.6755583,"PAM'S GROCERY"
"3023",-95.2422485,29.7011051,"SMART STOP #2"
"3024",-95.2733006,29.6820496,"SAN VUON CAFE"
"3025",-95.2583641,29.6643172,"ATS WHEELS"
"3026",-95.2359564,29.6831323,"ALLENDALE FOOD MART"
"3027",-95.2775455,29.7018274,"BROADWAY PHILLIPS"
"3028",-95.2781374,29.6960504,"CHECKPOINT # 3"
"3029",-95.2669559,29.677162,"WINKLER FOOD MART"
"3030",-95.2626487,29.6717756,"WINKLER SUPER MERCADO"
"3031",-95.2778925,29.6900582,"BROADWAY FOOD STORE"
"3032",-95.2280134,29.6793267,"LA MICHOACANA MEAT MARKET H81"
"3033",-95.2453351,29.7052472,"CHECKPOINT #9"
"3034",-95.2460518,29.6878194,"MINI MAX MART"
"3035",-95.2780966,29.6876583,"45 BILLIARDS"
"3036",-95.2655258,29.672316,"TEXMART LLC"
"3037",-95.2655258,29.672316,"TEXMART LLC"
"3038",-95.2352936,29.690842,"CHECKPOINT #18"
"3039",-95.2352936,29.690842,"CHECKPOINT #18"
"3040",-95.226953,29.6787366,"SOHO SMOKE SHOP"
"3041",-95.2398009,29.683872,"ON ROUTE SOLUTIONS"
"3042",-95.2579356,29.6518079,"NEVON FOOD"
"3043",-95.2813214,29.67205,"STAR MART"
"3044",-95.2772187,29.6610208,"AIRPORT FOOD CENTER"
"3045",-95.2772187,29.6610208,"AIRPORT FOOD CENTER"
"3046",-95.2763618,29.6719537,"WALGREENS #05035"
"3047",-95.2881185,29.6720278,"FIESTA MART # 37"
"3048",-95.2890473,29.6415788,"PILOT TRAVEL CENTER #1109"
"3049",-95.2890473,29.6415788,"PILOT TRAVEL CENTER #1109"
"3050",-95.2776272,29.6658102,"7-ELEVEN CONVENIENCE STORE #41"
"3051",-95.2894427,29.6618668,"ROMA LIQUOR"
"3052",-95.2800633,29.6726416,"B & D FOOD STORE"
"3053",-95.2800633,29.6726416,"B & D FOOD STORE"
"3054",-95.2755863,29.6651691,"ROCKHILL SUPER MARKET"
"3055",-95.2639342,29.6547303,"AIRPORT SHELL"
"3056",-95.2894045,29.6680725,"BOK ALL SEASON TEXACO"
"3057",-95.2760965,29.6740178,"FAMILY DOLLAR STORE #7920"
"3058",-95.2703211,29.6745405,"A & M GROCERY STORE"
"3059",-95.2760761,29.6735447,"EL AHORRO SUPERMARKET #17"
"3060",-95.2893943,29.6485846,"HOBBY GAS STATION"
"3061",-95.2863834,29.6728416,"TD EXPRESS"
"3062",-95.2865176,29.6721507,"TODAY'S FOOD MART"
"3063",-95.2891187,29.6560775,"HOBBY FOOD MART"
"3064",-95.2626487,29.667262,"V 4 U #1"
"3065",-95.2776068,29.671656,"STOP N DRIVE"
"3066",-95.2575592,29.6516344,"LIQUOR"
"3067",-95.2893922,29.6636249,"HOBBY FOOD MART 786"
"3068",-95.276687,29.657161,"TEXAS MONTHLY NEWS"
"3069",-95.2766301,29.6579868,"CULTURE MAP"
"3070",-95.2721839,29.6571945,"SOUTHERN LIVING"
"3071",-95.276608,29.6579874,"HOUSTON CHRONICLE"
"3072",-95.2664504,29.6394296,"GOBRANDS, INC."
"3073",-95.265453,29.647341,"MONROE XPRESS"
"3074",-95.276668,29.6728217,"HOBBY BUZZY BEE"
"3075",-95.270015,29.6746203,"NEIGHBOURS FOOD STORE"
"3076",-95.270015,29.6746203,"NEIGHBOURS FOOD STORE"
"3077",-95.2523661,29.6526827,"AIRPORT EXPRESS"
"3078",-95.2887513,29.665932,"SPEEDY MART & MORE"
"3079",-95.2893949,29.6591101,"SUPER AMIGO FOOD STORE"
"3080",-95.277034,29.6654662,"AIRPORT EXPRESS"
"3081",-95.2576704,29.6527438,"BRYANT VENDING INCORPORATED"
"3082",-95.2884655,29.6579542,"AIRPORT FOOD MART"
"3083",-95.2627508,29.6652042,"24 EXPRESS"
"3084",-95.2774643,29.6662249,"HOBBY MARKET"
"3085",-95.2890473,29.6415788,"HOBBY EXPRESS TRUCK STOP"
"3086",-95.2890473,29.6415788,"HOBBY EXPRESS TRUCK STOP"
"3087",-95.2884655,29.6579542,"AIRPORT K FOOD MART"
"3088",-95.2884043,29.6708881,"LILY'S SMOKE SHOP"
"3089",-95.2894454,29.6648211,"SK FOOD MART"
"3090",-95.270015,29.6746203,"NEIGHBOURS FOOD STORE"
"3091",-95.270015,29.6746203,"NEIGHBOURS FOOD STORE"
"3092",-95.2821655,29.6729948,"HOME RUN FOOD MART #3"
"3093",-95.2800633,29.6726416,"B & D FOOD STORE"
"3094",-95.2800633,29.6726416,"B & D FOOD STORE"
"3095",-95.2776374,29.6721174,"FLASH SMOKE SHOP"
"3096",-95.2772187,29.6610208,"AIRPORT FOOD & FUEL CENTER"
"3097",-95.2772187,29.6610208,"AIRPORT FOOD & FUEL CENTER"
"3098",-95.3111898,29.6977782,"BROAD MINI MART"
"3099",-95.2899353,29.6856528,"COASTAL EXPRESS"
"3100",-95.2939038,29.7032258,"SUPER K C STORE"
"3101",-95.2982438,29.6918367,"EL AHORRO SUPERMARKET #5"
"3102",-95.2780354,29.684118,"BROADWAY SHELL"
"3103",-95.291058,29.6747992,"KROGER TEXAS L.P. #156"
"3104",-95.290923,29.6847345,"WALGREENS #3082"
"3105",-95.3092907,29.7045098,"DOLLAR GENERAL STORE #12959"
"3106",-95.3196652,29.6923623,"CIRCLE K #2742629"
"3107",-95.2947652,29.6983935,"HEB FOOD STORE #540"
"3108",-95.3192077,29.6958696,"STRIPES STORE 40994H"
"3109",-95.3039816,29.7027818,"OSCAR'S SERVICE STATION"
"3110",-95.3014497,29.6966107,"NAUMI TEXACO"
"3111",-95.2984484,29.6926015,"LA MICHOACANA MEAT MARKET #12"
"3112",-95.2838319,29.6850609,"AMERICUS CONVENIENT MART"
"3113",-95.2838319,29.6850609,"AMERICUS CONVENIENT MART"
"3114",-95.2947939,29.7022912,"WOODRIDGE SHELL"
"3115",-95.2915072,29.6762707,"FIESTA DOLLAR"
"3116",-95.3017764,29.6817507,"QUICK 1 FOOD MART"
"3117",-95.2897516,29.7120356,"TODO MARKET"
"3118",-95.2946306,29.681765,"DIAMOND SUPER MART"
"3119",-95.2913796,29.6935781,"#1 REVEILLE FOOD STORE"
"3120",-95.3068096,29.6813805,"ROSE LIQUOR"
"3121",-95.2899353,29.7126826,"7 STAR FOOD MART"
"3122",-95.292977,29.6792811,"FAMILY DOLLAR STORE #4386"
"3123",-95.2797498,29.6861259,"FAMILY DOLLAR STORE #25313"
"3124",-95.3059622,29.703763,"FAMILY DOLLAR STORE #7587"
"3125",-95.3085964,29.6683901,"FAMILY DOLLAR STORE #08210"
"3126",-95.2991834,29.6902256,"FAMILY DOLLAR STORE # 11836"
"3127",-95.2904972,29.7083596,"FIRST STOP NEIGHBOR STORE"
"3128",-95.2992038,29.691195,"A&M FOOD"
"3129",-95.320993,29.693433,"LEE'S SHELL"
"3130",-95.3047575,29.7024801,"FUEL EXPRESS #9"
"3131",-95.296958,29.685418,"STAR STOP 18"
"3132",-95.3199512,29.695284,"STAR STOP 47"
"3133",-95.2933649,29.7034312,"LIQUOR WORLD DISCOUNT"
"3134",-95.3079225,29.6680334,"BELLFORT SHELL"
"3135",-95.313507,29.66681,"AMERICAN AM MARKET"
"3136",-95.3075136,29.7049905,"LATINO CORNER STORE, INC."
"3137",-95.303124,29.7003343,"AMIGO FOOD MART"
"3138",-95.2806682,29.6850288,"PARK PLACE FOOD MART"
"3139",-95.288588,29.6725281,"BELLFORT EXXON"
"3140",-95.3192772,29.6841873,"WAYSIDE MERCADO"
"3141",-95.3052271,29.70289,"FIESTA BEVERAGE MART #1"
"3142",-95.3047575,29.6703037,"RALSTON DRUG & DISCOUNT LIQUOR"
"3143",-95.307412,29.6853616,"HANDI STOP #51"
"3144",-95.3016441,29.6952949,"TIME EXPRESS"
"3145",-95.3114961,29.667191,"A&J STORES INC"
"3146",-95.2900169,29.6850629,"DIAMOND XPRESS VALERO"
"3147",-95.3122313,29.689817,"LONG DRIVE FOOD MART"
"3148",-95.299163,29.7056365,"KITE FOOD MART"
"3149",-95.300388,29.6945322,"SWIFT #101"
"3150",-95.2910172,29.6858579,"QUICK STUFF"
"3151",-95.2988772,29.6847999,"Q MART 2"
"3152",-95.3200022,29.6825901,"FUEL MAXX #56"
"3153",-95.3083105,29.6679051,"QUICK MART"
"3154",-95.3038591,29.669798,"A2Z FOOD STORE"
"3155",-95.3056968,29.6687316,"A & K FOOD STORE"
"3156",-95.2937183,29.7033548,"K SMOKE"
"3157",-95.3130089,29.667428,"CHECKPOINT 109"
"3158",-95.2838319,29.6850609,"PARK FOOD MART"
"3159",-95.2838319,29.6850609,"PARK FOOD MART"
"3160",-95.2681989,29.7691932,"TEXAS TRUCK STOP"
"3161",-95.245716,29.7668823,"EL AHORRO SUPERMARKET #6"
"3162",-95.2382101,29.7680812,"LA MICHOACANA MEAT MARKET"
"3163",-95.283638,29.778828,"MCCARTY SHELL"
"3164",-95.283638,29.778828,"MCCARTY SHELL"
"3165",-95.2548932,29.7742374,"JEFFY'S CHEVRON"
"3166",-95.2669745,29.7399216,"HANDI STOP #102"
"3167",-95.2669745,29.7399216,"HANDI STOP #102"
"3168",-95.2478374,29.7679711,"JACK'S GROCERY #18"
"3169",-95.2548932,29.7742374,"PJ'S MINI MART & GAS"
"3170",-95.2835258,29.7725297,"AMIGO MART"
"3171",-95.2669745,29.7399216,"HANDI STOP #102"
"3172",-95.2669745,29.7399216,"HANDI STOP #102"
"3173",-95.283638,29.778828,"MCCARTHY SHELL"
"3174",-95.283638,29.778828,"MCCARTHY SHELL"
"3175",-95.2714333,29.7978263,"MCCARTY FOOD MART"
"3176",-95.277117,29.7708907,"ANDY'S GROCERY STORE"
"3177",-95.2549366,29.7363839,"U & C FOOD STORE"
"3178",-95.2528965,29.7324945,"CLINTON FOOD MARKET"
"3179",-95.2323161,29.7736138,"EAST FREEWAY CHEVRON"
